,time,open,high,low,close,volume
35924,5/7/20 11:50,236.92,237.11,236.83,237.01,28097
35923,5/7/20 11:55,237.05,237.05,236.3,236.8,83568
35922,5/7/20 12:00,236.86,237.56,236.39,237.56,175505
35921,5/7/20 12:05,237.39,238.02,237.15,237.26,80550
35920,5/7/20 12:10,237.08,237.38,236.52,236.53,18682
35919,5/7/20 12:15,236.53,236.63,236.01,236.19,20932
35918,5/7/20 12:20,236.325,236.47,236.1,236.37,21411
35917,5/7/20 12:25,236.45,236.48,235.9,236.36,38150
35916,5/7/20 12:30,236.295,236.98,236.29,236.96,14644
35915,5/7/20 12:35,236.99,237.74,236.91,237.73,12572
35914,5/7/20 12:40,237.82,238.49,237.82,238.44,18281
35913,5/7/20 12:45,238.49,239.22,238.49,239.13,20081
35912,5/7/20 12:50,239.1187,239.385,238.755,238.85,23919
35911,5/7/20 12:55,238.92,239.48,238.92,239.17,9989
35910,5/7/20 13:00,239.27,239.5,239.01,239.02,8756
35909,5/7/20 13:05,239.24,239.58,239.24,239.45,7658
35908,5/7/20 13:10,239.43,239.54,239.22,239.36,7210
35907,5/7/20 13:15,239.355,239.385,239.02,239.201,10053
35906,5/7/20 13:20,239.15,239.15,238.74,238.74,8769
35905,5/7/20 13:25,238.7,238.93,238.7,238.72,7873
35904,5/7/20 13:30,238.72,238.75,238.46,238.57,12936
35903,5/7/20 13:35,238.67,239.08,238.67,239.04,5920
35902,5/7/20 13:40,239,239.29,238.94,239.19,9731
35901,5/7/20 13:45,239.23,239.23,238.6,238.9,14081
35900,5/7/20 13:50,238.91,238.93,238.4,238.4,16368
35899,5/7/20 13:55,238.46,238.47,237.903,237.98,10137
35898,5/7/20 14:00,237.92,238.04,237.49,237.49,9507
35897,5/7/20 14:05,237.62,237.82,237.56,237.68,17817
35896,5/7/20 14:10,237.59,237.7,237.16,237.45,13090
35895,5/7/20 14:15,237.545,237.72,237.48,237.48,8280
35894,5/7/20 14:20,237.497,237.497,236.55,236.56,22548
35893,5/7/20 14:25,236.55,236.88,236.39,236.59,15393
35892,5/7/20 14:30,236.6,236.9,236.6,236.78,9572
35891,5/7/20 14:35,236.88,237.22,236.85,236.85,9481
35890,5/7/20 14:40,236.957,237,236.81,236.93,7201
35889,5/7/20 14:45,236.97,237.01,236.44,236.57,16348
35888,5/7/20 14:50,236.67,236.68,236.14,236.24,16916
35887,5/7/20 14:55,236.29,236.59,236.14,236.51,19508
35886,5/7/20 15:00,236.46,236.54,236.2,236.36,17008
35885,5/7/20 15:05,236.36,236.5,235.9,236.26,20589
35884,5/7/20 15:10,236.36,236.93,236.36,236.89,17066
35883,5/7/20 15:15,237,237,236.59,236.59,17994
35882,5/7/20 15:20,236.76,236.82,235.81,236.27,18301
35881,5/7/20 15:25,236.205,236.32,235.89,236.09,21826
35880,5/7/20 15:30,236.05,236.24,235.95,236.07,26561
35879,5/7/20 15:35,236.1,236.22,235.43,236.15,24122
35878,5/7/20 15:40,236.08,236.58,236.08,236.29,18925
35877,5/7/20 15:45,236.225,236.61,236.09,236.37,18753
35876,5/7/20 15:50,236.38,236.64,236.19,236.19,25218
35875,5/7/20 15:55,236.38,236.61,235.685,236.01,42728
35874,5/7/20 16:00,235.97,235.97,235.03,235.39,93541
35873,5/7/20 16:05,235.25,235.25,235.25,235.25,265772
35872,5/7/20 16:30,235.25,235.25,235.25,235.25,1020
35871,5/8/20 9:35,237.65,239.1,237.52,238.26,66200
35870,5/8/20 9:40,237.652,238.81,237.4025,238.658,13912
35869,5/8/20 9:45,238.615,238.685,237.518,237.84,12487
35868,5/8/20 9:50,238.07,238.67,237.92,238.485,8141
35867,5/8/20 9:55,238.33,238.5,238.128,238.267,11537
35866,5/8/20 10:00,238.3,238.3,237.65,237.65,14062
35865,5/8/20 10:05,237.7,238.12,237.63,237.8399,17049
35864,5/8/20 10:10,237.805,238.19,237.6943,238.0583,7638
35863,5/8/20 10:15,238.025,238.16,237.28,237.62,20731
35862,5/8/20 10:20,237.69,237.69,236.98,237.16,12586
35861,5/8/20 10:25,237.19,237.5,236.68,237.5,19003
35860,5/8/20 10:30,237.49,238.08,236.92,237.935,17362
35859,5/8/20 10:35,237.75,237.89,237.43,237.73,14195
35858,5/8/20 10:40,237.82,238.05,237.605,237.8,14577
35857,5/8/20 10:45,237.7561,237.875,237.235,237.235,9127
35856,5/8/20 10:50,237.38,237.57,237.23,237.23,13798
35855,5/8/20 10:55,237.31,237.5,236.94,236.94,21577
35854,5/8/20 11:00,237.01,237.165,236.8,237.07,7037
35853,5/8/20 11:05,237.11,237.475,237.06,237.44,14712
35852,5/8/20 11:10,237.34,237.72,237.29,237.64,16247
35851,5/8/20 11:15,237.61,238.02,237.05,237.24,73236
35850,5/8/20 11:20,237.285,237.615,237.092,237.44,74783
35849,5/8/20 11:25,237.36,237.55,237.23,237.43,9720
35848,5/8/20 11:30,237.49,237.49,237,237.015,7528
35847,5/8/20 11:35,237.02,237.16,236.95,237.15,55421
35846,5/8/20 11:40,237.17,238.31,237.17,238.31,7349
35845,5/8/20 11:45,238.26,238.67,238.2,238.58,9442
35844,5/8/20 11:50,238.58,238.77,238.45,238.77,4886
35843,5/8/20 11:55,238.78,238.79,238.52,238.755,6084
35842,5/8/20 12:00,238.79,238.83,238.38,238.38,9960
35841,5/8/20 12:05,238.195,238.53,238.16,238.34,10239
35840,5/8/20 12:10,238.41,238.65,238.41,238.5,5593
35839,5/8/20 12:15,238.55,238.597,238.38,238.39,5669
35838,5/8/20 12:20,238.4,238.674,238.14,238.674,10657
35837,5/8/20 12:25,238.56,238.95,238.54,238.79,11860
35836,5/8/20 12:30,238.84,239.44,238.78,239.44,8532
35835,5/8/20 12:35,239.42,239.7,239.42,239.42,13985
35834,5/8/20 12:40,239.41,239.65,239.35,239.65,7898
35833,5/8/20 12:45,239.595,239.85,239.58,239.81,5881
35832,5/8/20 12:50,239.865,240.02,239.8,240,7670
35831,5/8/20 12:55,240.05,240.25,239.88,239.88,8845
35830,5/8/20 13:00,239.69,239.77,239.36,239.4275,7477
35829,5/8/20 13:05,239.38,239.44,238.97,238.97,15436
35828,5/8/20 13:10,239.09,239.09,238.25,238.53,10228
35827,5/8/20 13:15,238.57,238.75,238.54,238.64,4931
35826,5/8/20 13:20,238.58,238.7,238.21,238.595,8610
35825,5/8/20 13:25,238.62,238.62,238.32,238.56,25688
35824,5/8/20 13:30,238.65,238.679,238.41,238.65,21879
35823,5/8/20 13:35,238.6,238.65,238.51,238.58,19063
35822,5/8/20 13:40,238.5,238.6076,238.435,238.52,10057
35821,5/8/20 13:45,238.42,238.51,237.91,237.91,9235
