,time,open,high,low,close,volume
17596,4/7/21 10:05,485.685,486.53,485.55,485.635,4130
17595,4/7/21 10:10,485.64,486.6962,485.63,486.6962,7623
17594,4/7/21 10:15,486.24,486.95,486.15,486.625,9865
17593,4/7/21 10:20,486.18,486.18,484.73,484.955,5684
17592,4/7/21 10:25,484.83,485.41,484.27,485.41,5659
17591,4/7/21 10:30,485.47,485.56,484.56,484.77,3502
17590,4/7/21 10:35,484.515,484.6784,484.15,484.44,4318
17589,4/7/21 10:40,484.48,485.27,484.48,485.27,3096
17588,4/7/21 10:45,485.5,485.97,485.225,485.29,5486
17587,4/7/21 10:50,484.85,485.74,484.85,485.6,6319
17586,4/7/21 10:55,485.57,485.57,484.75,485.09,18668
17585,4/7/21 11:00,485.21,485.53,485.11,485.31,4259
17584,4/7/21 11:05,485.45,485.45,484.75,484.75,2957
17583,4/7/21 11:10,484.62,484.66,484.44,484.55,2322
17582,4/7/21 11:15,484.69,484.9028,484.24,484.6933,3219
17581,4/7/21 11:20,484.55,484.55,483.75,483.75,4153
17580,4/7/21 11:25,483.9,484.03,482.915,482.915,10614
17579,4/7/21 11:30,482.75,482.76,482.19,482.275,3155
17578,4/7/21 11:35,482.51,482.84,481.75,481.9,9236
17577,4/7/21 11:40,482.03,482.5,480.47,480.73,6399
17576,4/7/21 11:45,480.73,480.73,479.43,479.47,8549
17575,4/7/21 11:50,479.61,480.56,479.61,480.01,11447
17574,4/7/21 11:55,480.39,480.635,480.29,480.635,4400
17573,4/7/21 12:00,480.59,480.8,480.18,480.5,5850
17572,4/7/21 12:05,480.15,480.2651,480,480.1896,7962
17571,4/7/21 12:10,480.21,480.24,479.43,480.06,3215
17570,4/7/21 12:15,479.84,479.92,479.365,479.365,2161
17569,4/7/21 12:20,479.05,479.14,478.93,479.14,5545
17568,4/7/21 12:25,478.915,479.285,478.65,478.96,9016
17567,4/7/21 12:30,478.5,478.56,478.1,478.56,3508
17566,4/7/21 12:35,478.33,478.89,478.33,478.62,3631
17565,4/7/21 12:40,478.97,479.22,478.91,479,4893
17564,4/7/21 12:45,479,479.18,478.075,478.48,3988
17563,4/7/21 12:50,478.355,478.64,478.35,478.35,2436
17562,4/7/21 12:55,478.1632,478.74,478.1632,478.49,3193
17561,4/7/21 13:00,478.39,478.54,478.16,478.54,2817
17560,4/7/21 13:05,478.52,478.52,478.3,478.31,2796
17559,4/7/21 13:10,478.42,478.42,477.62,477.86,10704
17558,4/7/21 13:15,477.7192,479.04,477.7192,478.99,7446
17557,4/7/21 13:20,478.872,478.945,478.61,478.665,1859
17556,4/7/21 13:25,478.53,478.615,477.97,477.97,2412
17555,4/7/21 13:30,478.16,478.49,478.16,478.32,1627
17554,4/7/21 13:35,478.62,479.42,478.62,478.81,4548
17553,4/7/21 13:40,479.13,480.09,479.02,480.09,7048
17552,4/7/21 13:45,480.135,480.38,479.96,480.33,3280
17551,4/7/21 13:50,480.4,480.4,480.0563,480.19,1728
17550,4/7/21 13:55,480.42,480.5,480.21,480.21,3905
17549,4/7/21 14:00,480.115,480.39,480.01,480.32,2182
17548,4/7/21 14:05,480.365,481.03,480.2,480.63,6719
17547,4/7/21 14:10,480.625,480.625,480.49,480.545,4929
17546,4/7/21 14:15,480.545,480.71,480.36,480.57,4631
17545,4/7/21 14:20,480.595,480.625,480.42,480.62,3765
17544,4/7/21 14:25,480.505,480.67,480.03,480.31,7446
17543,4/7/21 14:30,480.08,480.08,479.33,479.33,3978
17542,4/7/21 14:35,479.38,479.7,479.22,479.7,6470
17541,4/7/21 14:40,479.515,480.175,479.515,479.795,5913
17540,4/7/21 14:45,479.54,479.95,479.54,479.625,3370
17539,4/7/21 14:50,479.61,479.7,479.24,479.345,4125
17538,4/7/21 14:55,479.3,479.7,479.3,479.365,3817
17537,4/7/21 15:00,479.1923,479.7,479.18,479.59,3304
17536,4/7/21 15:05,479.7,480.5,479.7,480.34,5978
17535,4/7/21 15:10,480.14,480.33,479.84,479.945,4980
17534,4/7/21 15:15,479.945,479.945,479.34,479.42,4455
17533,4/7/21 15:20,479.35,479.68,479.35,479.68,4160
17532,4/7/21 15:25,479.595,479.73,479.45,479.59,6623
17531,4/7/21 15:30,479.41,479.74,479.15,479.65,6152
17530,4/7/21 15:35,479.65,479.99,479.61,479.61,8537
17529,4/7/21 15:40,479.615,480.24,479.278,480.22,13613
17528,4/7/21 15:45,480.22,480.79,480.005,480.78,11283
17527,4/7/21 15:50,480.68,480.85,480.4,480.725,9433
17526,4/7/21 15:55,480.7,480.76,479.86,480.76,14860
17525,4/7/21 16:00,480.685,481.78,480.685,481.38,41464
17524,4/7/21 16:05,481.79,482,481.79,482,5561
17523,4/7/21 19:15,481.1,481.1,481.1,481.1,184
17522,4/8/21 8:50,481,481,481,481,281
17521,4/8/21 9:30,484.71,486,484.71,486,788
17520,4/8/21 9:35,485.7697,488.99,484.585,486.4495,30152
17519,4/8/21 9:40,486.39,487.51,485.37,485.55,11834
17518,4/8/21 9:45,485.54,485.55,483.53,484.28,9153
17517,4/8/21 9:50,484,484,482.52,482.92,5075
17516,4/8/21 9:55,482.71,484.7641,482.55,483.74,7848
17515,4/8/21 10:00,484.22,484.22,482.6,482.6,4018
17514,4/8/21 10:05,482.6,484.225,482.6,483.5,9432
17513,4/8/21 10:10,483.5,483.52,481.76,482.02,7809
17512,4/8/21 10:15,482.01,482.8297,481,481,5908
17511,4/8/21 10:20,481.1848,481.1848,479.18,479.23,7559
17510,4/8/21 10:25,479.515,480.6083,479.22,480.04,8583
17509,4/8/21 10:30,480.28,480.28,478.13,478.32,5308
17508,4/8/21 10:35,478.53,479.19,478.11,478.57,8146
17507,4/8/21 10:40,478,479.16,477.91,478.75,11784
17506,4/8/21 10:45,479.15,479.4,478.7601,479.4,7306
17505,4/8/21 10:50,479.25,479.8621,478.88,479.15,4278
17504,4/8/21 10:55,478.87,479.15,478.43,479.15,3027
17503,4/8/21 11:00,479.39,479.53,479.15,479.53,2362
17502,4/8/21 11:05,479.21,479.21,478.21,478.48,4355
17501,4/8/21 11:10,478.5903,478.73,478.405,478.73,1872
17500,4/8/21 11:15,478.44,479,478.13,478.68,10509
17499,4/8/21 11:20,478.72,478.72,477.77,478.5,7080
17498,4/8/21 11:25,478.8256,479.57,478.81,479.415,3954
17497,4/8/21 11:30,479.435,479.65,478.9775,479.03,3675
17496,4/8/21 11:35,479.2,479.26,478.8,478.8,2742
17495,4/8/21 11:40,478.92,478.92,478.28,478.415,2864
17494,4/8/21 11:45,478.3,478.32,478.16,478.25,2100
17493,4/8/21 11:50,478.1396,478.41,477.99,478.41,4873
17492,4/8/21 11:55,478.35,478.71,478.15,478.56,11251
17491,4/8/21 12:00,478.63,478.88,478.56,478.78,4169
17490,4/8/21 12:05,478.78,478.78,478,478.21,4296
17489,4/8/21 12:10,478,478.52,477.76,478.52,3470
17488,4/8/21 12:15,478.3583,478.41,478.13,478.21,3275
17487,4/8/21 12:20,478.37,478.695,478,478,8392
17486,4/8/21 12:25,477.78,478.58,477.78,478.125,10618
17485,4/8/21 12:30,478.35,478.38,478.01,478.01,6970
17484,4/8/21 12:35,478.055,478.055,477.505,477.69,6049
17483,4/8/21 12:40,477.36,477.68,477.36,477.445,3675
17482,4/8/21 12:45,477.47,477.47,476.91,477.25,5785
17481,4/8/21 12:50,477.15,477.245,476.7357,476.7357,4202
17480,4/8/21 12:55,476.65,477.41,476.65,477.28,4894
17479,4/8/21 13:00,477.26,477.78,477.19,477.26,5214
17478,4/8/21 13:05,477.11,477.25,476.573,476.573,3457
17477,4/8/21 13:10,476.53,476.77,476.34,476.6449,5636
17476,4/8/21 13:15,476.55,476.93,476.49,476.855,3255
17475,4/8/21 13:20,476.96,477.105,476.6,476.6,5962
17474,4/8/21 13:25,476.66,476.98,476.58,476.85,4480
17473,4/8/21 13:30,476.8088,477.11,476.59,477.04,4523
17472,4/8/21 13:35,477.11,477.715,477.11,477.628,5338
17471,4/8/21 13:40,477.7101,478,477.407,477.407,6469
17470,4/8/21 13:45,477.35,477.35,476.84,477.155,4178
17469,4/8/21 13:50,477.04,477.09,476.57,476.605,2900
17468,4/8/21 13:55,476.38,476.59,476.2458,476.4839,5057
17467,4/8/21 14:00,476.59,476.59,476,476,5599
17466,4/8/21 14:05,475.915,476.1274,475.86,476.1,3995
17465,4/8/21 14:10,476.12,476.15,475.52,476.15,4452
17464,4/8/21 14:15,476.24,476.24,475.795,475.795,3652
17463,4/8/21 14:20,475.8,475.96,475.6,475.95,4384
17462,4/8/21 14:25,475.88,476.02,475.65,475.65,2603
17461,4/8/21 14:30,475.5,475.67,475.27,475.67,2955
17460,4/8/21 14:35,475.4,475.67,475.04,475.265,5759
17459,4/8/21 14:40,475.3957,475.795,475.36,475.56,2790
17458,4/8/21 14:45,475.714,476.0627,475.66,475.99,5097
17457,4/8/21 14:50,476.1,476.1,475.2462,475.285,5952
17456,4/8/21 14:55,475.2,475.2,474.84,474.925,6247
17455,4/8/21 15:00,474.955,475.705,474.89,475.42,5212
17454,4/8/21 15:05,475.63,476.4,475.59,475.735,12216
17453,4/8/21 15:10,475.63,475.9,475.6,475.765,2693
17452,4/8/21 15:15,475.89,476.29,475.77,476.29,5568
17451,4/8/21 15:20,476.16,476.95,476.16,476.8,5465
17450,4/8/21 15:25,476.81,477.14,476.66,476.68,4264
17449,4/8/21 15:30,476.87,477.3,476.84,477.2,11027
17448,4/8/21 15:35,477.37,477.69,477.33,477.47,12990
17447,4/8/21 15:40,477.47,477.48,477.08,477.31,9152
17446,4/8/21 15:45,477.36,477.36,476.69,476.69,6338
17445,4/8/21 15:50,476.645,476.92,476.55,476.68,12459
17444,4/8/21 15:55,476.51,479.065,475,475.58,64007
17443,4/8/21 16:00,475.61,476.57,475.61,476.36,53246
17442,4/8/21 16:05,476.36,476.36,476.36,476.36,140118
17441,4/8/21 16:10,476.36,476.36,476.36,476.36,12318
