,time,open,high,low,close,volume
27753,2021-04-08 12:25:00,253.7299,253.97,253.67,253.88,102461.0
27752,2021-04-08 12:30:00,253.87,254.09,253.52,253.82,98859.0
27751,2021-04-08 12:35:00,253.864,254.0241,253.6406,253.7,72915.0
27750,2021-04-08 12:40:00,253.69,253.74,253.5,253.5,66103.0
27749,2021-04-08 12:45:00,253.5,253.7199,253.2,253.3,104795.0
27748,2021-04-08 12:50:00,253.27,253.53,253.21,253.31,56620.0
27747,2021-04-08 12:55:00,253.27,253.655,253.2206,253.35,83738.0
27746,2021-04-08 13:00:00,253.35,253.38,253.04,253.13,111705.0
27745,2021-04-08 13:05:00,253.17,253.34,253.04,253.11,66869.0
27744,2021-04-08 13:10:00,253.07,253.27599999999998,253.07,253.165,81685.0
27743,2021-04-08 13:15:00,253.172,253.2,252.8,252.8235,104248.0
27742,2021-04-08 13:20:00,252.82,253.15,252.7591,253.02,114951.0
27741,2021-04-08 13:25:00,253.01,253.32,252.97,253.13,84105.0
27740,2021-04-08 13:30:00,253.14,253.29,253.05,253.1512,46077.0
27739,2021-04-08 13:35:00,253.13099999999997,253.4699,253.09,253.39,53155.0
27738,2021-04-08 13:40:00,253.37,253.42,253.16,253.22,47341.0
27737,2021-04-08 13:45:00,253.16,253.19,252.965,253.1062,44859.0
27736,2021-04-08 13:50:00,253.12,253.21,252.8901,252.9177,49802.0
27735,2021-04-08 13:55:00,252.97,252.98,252.8001,252.9,36502.0
27734,2021-04-08 14:00:00,252.8401,253.15,252.8401,252.9957,56598.0
27733,2021-04-08 14:05:00,253.0,253.37,252.98,253.3513,58989.0
27732,2021-04-08 14:10:00,253.36,253.59,253.31,253.45,41251.0
27731,2021-04-08 14:15:00,253.41,253.49,253.2506,253.4269,39632.0
27730,2021-04-08 14:20:00,253.43,253.5,253.18,253.22,30428.0
27729,2021-04-08 14:25:00,253.23,253.2957,253.1,253.215,32531.0
27728,2021-04-08 14:30:00,253.215,253.3099,253.03,253.24,27106.0
27727,2021-04-08 14:35:00,253.21,253.5,253.18,253.335,38074.0
27726,2021-04-08 14:40:00,253.34099999999998,253.61,253.28,253.52,41705.0
27725,2021-04-08 14:45:00,253.5114,253.85,253.49,253.77,72076.0
27724,2021-04-08 14:50:00,253.72099999999998,253.74,253.55,253.73,31879.0
27723,2021-04-08 14:55:00,253.71,253.9409,253.6383,253.9057,67287.0
27722,2021-04-08 15:00:00,253.9284,254.1,253.88,254.08,83394.0
27721,2021-04-08 15:05:00,254.0301,254.41,253.96,254.3262,132194.0
27720,2021-04-08 15:10:00,254.32,254.5399,254.3,254.51,85892.0
27719,2021-04-08 15:15:00,254.53,254.57,254.1678,254.19,83496.0
27718,2021-04-08 15:20:00,254.23,254.6,254.13,254.46,88199.0
27717,2021-04-08 15:25:00,254.48,254.66,254.22,254.625,109063.0
27716,2021-04-08 15:30:00,254.625,254.708,254.4294,254.67,105682.0
27715,2021-04-08 15:35:00,254.68,254.74,254.41,254.45,90717.0
27714,2021-04-08 15:40:00,254.43,254.49,254.23,254.35,70612.0
27713,2021-04-08 15:45:00,254.335,254.69,254.22,254.31,126092.0
27712,2021-04-08 15:50:00,254.32,254.54,254.26,254.46,107446.0
27711,2021-04-08 15:55:00,254.43,254.87,254.405,254.8068,168693.0
27710,2021-04-08 16:00:00,254.83,254.95,254.55,254.87,298827.0
27709,2021-04-08 16:05:00,254.95,254.98,254.86,254.9,64130.0
27708,2021-04-08 16:10:00,254.9,254.95,254.6,254.95,7292.0
27707,2021-04-08 16:15:00,254.88,254.95,254.8,254.9,4020.0
27706,2021-04-08 16:20:00,254.84,254.84,254.7,254.8,4056.0
27705,2021-04-08 16:25:00,254.7,254.95,254.7,254.95,38026.0
27704,2021-04-08 16:30:00,254.8,254.8,254.8,254.8,535.0
27703,2021-04-08 16:35:00,254.72,255.07,254.62,255.07,5701.0
27702,2021-04-08 16:40:00,255.07,255.07,254.71,254.71,773.0
27701,2021-04-08 16:45:00,255.0,255.12,254.73,255.12,6228.0
27700,2021-04-08 16:50:00,255.0,255.2,255.0,255.2,2835.0
27699,2021-04-08 16:55:00,255.2,255.4,255.2,255.3,761.0
27698,2021-04-08 17:00:00,255.2,255.4,255.2,255.2,1638.0
27697,2021-04-08 17:05:00,255.4,255.4,255.1,255.1,1177.0
27696,2021-04-08 17:10:00,255.3,255.3,254.95,254.95,948.0
27695,2021-04-08 17:15:00,255.1001,255.15,255.1001,255.11,756.0
27694,2021-04-08 17:20:00,255.0,255.01,255.0,255.01,695.0
27693,2021-04-08 17:25:00,255.14,255.15,255.14,255.15,426.0
27692,2021-04-08 17:30:00,255.13,255.24,255.13,255.24,3231.0
27691,2021-04-08 17:35:00,255.22,255.22,255.22,255.22,114.0
27690,2021-04-08 17:40:00,255.12,255.12,255.12,255.12,113.0
27689,2021-04-08 17:45:00,255.18,255.22,255.18,255.22,722.0
27688,2021-04-08 17:50:00,255.2,255.2,255.18,255.18,253.0
27687,2021-04-08 18:00:00,255.18,255.24,255.1,255.1,2275.0
27686,2021-04-08 18:05:00,255.2,255.24,255.02,255.23,1195.0
27685,2021-04-08 18:10:00,255.24,255.24,255.16,255.16,509.0
27684,2021-04-08 18:25:00,255.0,255.2,255.0,255.2,649.0
27683,2021-04-08 18:30:00,255.0,255.0,255.0,255.0,108.0
27682,2021-04-08 18:40:00,255.02,255.02,255.02,255.02,890.0
27681,2021-04-08 18:55:00,255.19,255.49,255.19,255.4499,3615.0
27680,2021-04-08 19:00:00,255.44,255.44,255.44,255.44,173.0
27679,2021-04-08 19:05:00,255.27,255.27,255.2,255.2501,1617.0
27678,2021-04-08 19:10:00,255.26,255.26,255.26,255.26,220.0
27677,2021-04-08 19:15:00,255.4,255.4,255.3,255.3,756.0
27676,2021-04-08 19:20:00,255.3999,255.4,255.3999,255.4,1115.0
27675,2021-04-08 19:35:00,255.3,255.3,255.3,255.3,136.0
27674,2021-04-08 19:40:00,255.5,255.5,255.45,255.45,1089.0
27673,2021-04-08 19:45:00,255.3,255.47,255.3,255.47,1113.0
27672,2021-04-08 19:50:00,255.3,255.4,255.3,255.35,665.0
27671,2021-04-08 19:55:00,255.38,255.4501,255.38,255.4,1430.0
27670,2021-04-08 20:00:00,255.4,255.5,255.39,255.5,1641.0
27669,2021-04-09 04:05:00,254.45,254.45,254.45,254.45,100.0
27668,2021-04-09 04:50:00,255.3,255.3,255.3,255.3,319.0
27667,2021-04-09 05:10:00,256.0,256.0,256.0,256.0,1186.0
27666,2021-04-09 05:25:00,255.65,255.65,255.65,255.65,128.0
27665,2021-04-09 05:30:00,255.99,256.0,255.99,256.0,1095.0
27664,2021-04-09 05:50:00,255.99,256.0,255.99,256.0,1206.0
27663,2021-04-09 06:10:00,256.55,256.55,256.55,256.55,259.0
27662,2021-04-09 06:15:00,257.0,257.0,257.0,257.0,170.0
27661,2021-04-09 06:25:00,256.01,256.01,256.01,256.01,543.0
27660,2021-04-09 06:30:00,255.74,255.74,255.65,255.65,873.0
27659,2021-04-09 06:35:00,255.65,255.7,254.6,254.6,5810.0
27658,2021-04-09 06:40:00,255.0,255.0,255.0,255.0,307.0
27657,2021-04-09 06:45:00,255.24,255.25,255.24,255.25,2863.0
27656,2021-04-09 06:50:00,253.5,253.72,253.5,253.62,1295.0
27655,2021-04-09 06:55:00,253.8,254.28,253.5,254.0,3254.0
27654,2021-04-09 07:00:00,253.95,254.0,253.23,253.23,1554.0
27653,2021-04-09 07:05:00,254.05,254.1,253.22,253.26,11140.0
27652,2021-04-09 07:10:00,253.0,253.5,252.5,253.28,5729.0
27651,2021-04-09 07:15:00,253.3,253.5,253.0,253.45,6992.0
27650,2021-04-09 07:20:00,253.4,253.4,253.4,253.4,598.0
27649,2021-04-09 07:25:00,253.35,253.52,253.25,253.5,8909.0
27648,2021-04-09 07:30:00,253.31,253.31,253.31,253.31,518.0
27647,2021-04-09 07:35:00,253.45,253.6,253.45,253.5,2680.0
27646,2021-04-09 07:40:00,253.5,254.0,253.5,254.0,2115.0
27645,2021-04-09 07:45:00,254.2,254.5,254.2,254.3,1469.0
27644,2021-04-09 07:50:00,254.2,254.2,253.4,253.65,5056.0
27643,2021-04-09 07:55:00,253.71,253.71,253.4,253.5,25491.0
27642,2021-04-09 08:00:00,253.78,253.94,253.5,253.5,6113.0
27641,2021-04-09 08:05:00,253.512,254.3,252.51,252.51,58002.0
27640,2021-04-09 08:10:00,252.51,252.98,252.25,252.98,21644.0
27639,2021-04-09 08:15:00,252.81,252.82,252.65,252.82,9885.0
27638,2021-04-09 08:20:00,252.71,252.98,252.3,252.31,28162.0
27637,2021-04-09 08:25:00,252.55,252.55,252.22,252.22,26097.0
27636,2021-04-09 08:30:00,252.3,252.3,252.0,252.2,18860.0
27635,2021-04-09 08:35:00,252.25,252.4,252.2,252.3,6962.0
27634,2021-04-09 08:40:00,252.3,252.34,251.9,251.9,29629.0
27633,2021-04-09 08:45:00,252.0,252.0,251.56,251.6,16416.0
27632,2021-04-09 08:50:00,251.8,251.8,251.25,251.3,18848.0
27631,2021-04-09 08:55:00,251.34,251.34,250.78,251.0,34512.0
27630,2021-04-09 09:00:00,250.97,251.2,250.75,250.8,23993.0
27629,2021-04-09 09:05:00,251.0,251.13,250.51,250.6,27522.0
27628,2021-04-09 09:10:00,250.7,250.9,250.5,250.7,27178.0
27627,2021-04-09 09:15:00,250.83,251.25,250.59,250.59,31009.0
27626,2021-04-09 09:20:00,250.61,250.69,249.98,250.0,47538.0
27625,2021-04-09 09:25:00,249.98,250.38,249.8,250.38,22909.0
27624,2021-04-09 09:30:00,250.48,250.75,250.45,250.48,14764.0
27623,2021-04-09 09:35:00,250.51,251.81,249.438,250.55,964207.0
27622,2021-04-09 09:40:00,250.4601,251.8272,250.13,251.775,433207.0
27621,2021-04-09 09:45:00,251.74,252.25,251.2801,251.511,410722.0
27620,2021-04-09 09:50:00,251.595,251.93,250.77,251.11,365439.0
27619,2021-04-09 09:55:00,251.09,252.7067,251.09,252.34,484377.0
27618,2021-04-09 10:00:00,252.29,252.8399,251.5189,251.7957,384474.0
27617,2021-04-09 10:05:00,251.83,251.83,250.71,250.89,265357.0
27616,2021-04-09 10:10:00,250.89,250.95,250.25,250.6652,492804.0
27615,2021-04-09 10:15:00,250.7,251.18,250.4927,250.575,312990.0
27614,2021-04-09 10:20:00,250.6025,252.2,250.45,251.19,503059.0
27613,2021-04-09 10:25:00,251.15,251.1999,250.58,250.75,200568.0
27612,2021-04-09 10:30:00,250.77,250.77,249.81,250.1,417752.0
27611,2021-04-09 10:35:00,250.11,250.48,249.9,250.23,297723.0
27610,2021-04-09 10:40:00,250.25,250.88,250.0282,250.62,254085.0
27609,2021-04-09 10:45:00,250.55,250.62,250.15,250.39,150219.0
27608,2021-04-09 10:50:00,250.34,251.24,250.22,251.08,203224.0
27607,2021-04-09 10:55:00,251.08,251.12,250.7,250.8201,102018.0
27606,2021-04-09 11:00:00,250.845,251.31599999999997,250.5668,251.2301,119610.0
27605,2021-04-09 11:05:00,251.23,251.405,251.12099999999998,251.17,84539.0
27604,2021-04-09 11:10:00,251.22,251.56,251.04,251.07,102076.0
27603,2021-04-09 11:15:00,251.1838,251.41,251.09,251.2761,50896.0
27602,2021-04-09 11:20:00,251.27,251.579,250.87,250.9764,93757.0
27601,2021-04-09 11:25:00,251.01,251.157,250.72,250.8,72984.0
27600,2021-04-09 11:30:00,250.8,250.99,250.6101,250.6101,58787.0
27599,2021-04-09 11:35:00,250.68,250.7605,250.41099999999997,250.56,79882.0
27598,2021-04-09 11:40:00,250.51,250.6987,250.33,250.4848,64889.0
27597,2021-04-09 11:45:00,250.48,250.66,250.23,250.655,88559.0
27596,2021-04-09 11:50:00,250.638,250.88,250.61,250.815,69840.0
27595,2021-04-09 11:55:00,250.86,250.86,250.65,250.785,45544.0
27594,2021-04-09 12:00:00,250.75,251.0467,250.75,250.88,60685.0
27593,2021-04-09 12:05:00,250.85,250.8992,250.39,250.4315,83528.0
27592,2021-04-09 12:10:00,250.37,250.5109,250.33,250.45,47610.0
27591,2021-04-09 12:15:00,250.4535,250.8099,250.35,250.8099,65526.0
27590,2021-04-09 12:20:00,250.8,251.05,250.75,250.83,98523.0
27589,2021-04-09 12:25:00,250.825,251.25,250.71,251.14,81925.0
27588,2021-04-09 12:30:00,251.1,251.2899,250.92,251.263,64885.0
27587,2021-04-09 12:35:00,251.29,251.68,251.29,251.45,89792.0
27586,2021-04-09 12:40:00,251.451,252.2,251.44,251.98,193093.0
27585,2021-04-09 12:45:00,251.99,252.3,251.7301,251.77,182280.0
27584,2021-04-09 12:50:00,251.77,252.1,251.19,251.29,259870.0
27583,2021-04-09 12:55:00,251.3203,251.46,251.13,251.235,71886.0
27582,2021-04-09 13:00:00,251.28,251.525,251.11,251.2099,69693.0
27581,2021-04-09 13:05:00,251.1995,251.2443,251.0,251.1,64656.0
27580,2021-04-09 13:10:00,251.1,251.2362,250.74,251.19,93585.0
27579,2021-04-09 13:15:00,251.2411,251.45,251.17,251.2617,64259.0
27578,2021-04-09 13:20:00,251.2839,251.39,251.055,251.335,54676.0
27577,2021-04-09 13:25:00,251.31,251.39,251.1125,251.39,30812.0
27576,2021-04-09 13:30:00,251.43400000000003,251.6399,251.33,251.4526,54981.0
27575,2021-04-09 13:35:00,251.45,251.5,251.25,251.335,30353.0
27574,2021-04-09 13:40:00,251.3728,251.43900000000002,251.2,251.34,29208.0
27573,2021-04-09 13:45:00,251.34,251.42,251.16,251.2249,20207.0
27572,2021-04-09 13:50:00,251.25,251.6,251.1988,251.45,45050.0
27571,2021-04-09 13:55:00,251.4,251.6502,251.2,251.58,44150.0
27570,2021-04-09 14:00:00,251.55,251.71,251.43,251.4401,60593.0
27569,2021-04-09 14:05:00,251.485,251.6,251.3669,251.45,41706.0
27568,2021-04-09 14:10:00,251.475,251.53,251.28,251.42,24966.0
27567,2021-04-09 14:15:00,251.419,251.83,251.34,251.63,59708.0
27566,2021-04-09 14:20:00,251.675,251.82,251.57,251.7117,58021.0
27565,2021-04-09 14:25:00,251.75,251.8205,251.35,251.37,66196.0
27564,2021-04-09 14:30:00,251.37,251.46,251.1101,251.2,46345.0
27563,2021-04-09 14:35:00,251.21,251.41,251.14,251.3818,59331.0
27562,2021-04-09 14:40:00,251.42,251.49,251.2786,251.37,37531.0
27561,2021-04-09 14:45:00,251.35,251.74,251.32,251.7032,64508.0
27560,2021-04-09 14:50:00,251.705,251.83,251.6201,251.705,56704.0
27559,2021-04-09 14:55:00,251.722,251.86,251.6,251.77,42884.0
27558,2021-04-09 15:00:00,251.68,251.76,251.36,251.4404,71195.0
27557,2021-04-09 15:05:00,251.4502,251.54,251.27,251.28,63904.0
27556,2021-04-09 15:10:00,251.3,251.55,251.2,251.22400000000002,66173.0
27555,2021-04-09 15:15:00,251.208,251.43,251.18,251.32,74810.0
27554,2021-04-09 15:20:00,251.36,251.44,250.96,251.2899,115520.0
27553,2021-04-09 15:25:00,251.265,251.52,251.265,251.43,94220.0
27552,2021-04-09 15:30:00,251.45,251.84,251.42,251.82,82530.0
27551,2021-04-09 15:35:00,251.8397,252.24,251.78,251.8492,171010.0
27550,2021-04-09 15:40:00,251.863,251.93,251.6,251.6,127437.0
27549,2021-04-09 15:45:00,251.64,251.84,251.61,251.71,79433.0
27548,2021-04-09 15:50:00,251.72,251.9,251.6,251.78,147931.0
27547,2021-04-09 15:55:00,251.8,251.97,251.76,251.88400000000001,233862.0
27546,2021-04-09 16:00:00,251.89,252.49,251.84,252.27,382220.0
27545,2021-04-09 16:05:00,252.36,252.36,251.6,252.36,104598.0
27544,2021-04-09 16:10:00,251.99,251.99,251.99,251.99,544.0
27543,2021-04-09 16:15:00,251.86,251.86,251.75,251.84,1188.0
27542,2021-04-09 16:20:00,251.85,251.85,251.75,251.75,2101.0
27541,2021-04-09 16:25:00,251.75,251.76,251.75,251.75,3560.0
27540,2021-04-09 16:30:00,251.76,251.79,251.76,251.79,1990.0
27539,2021-04-09 16:35:00,252.36,252.36,251.79,251.8,1198.0
27538,2021-04-09 16:40:00,251.8,251.8,251.79,251.79,1233.0
27537,2021-04-09 16:45:00,251.77,251.77,251.77,251.77,104.0
27536,2021-04-09 16:50:00,251.76,251.77,251.76,251.77,2187.0
27535,2021-04-09 16:55:00,251.75,251.75,251.75,251.75,725.0
27534,2021-04-09 17:00:00,251.5,251.75,251.5,251.51,8935.0
27533,2021-04-09 17:05:00,251.75,251.8,251.75,251.8,2021.0
27532,2021-04-09 17:15:00,251.71,251.71,251.71,251.71,1230.0
27531,2021-04-09 17:20:00,251.6,251.6,251.41,251.49,3341.0
27530,2021-04-09 17:25:00,251.6999,251.6999,251.4,251.5,4712.0
27529,2021-04-09 17:30:00,251.55,251.55,251.0,251.55,3732.0
27528,2021-04-09 17:40:00,251.37,251.45,251.36,251.36,2725.0
27527,2021-04-09 17:45:00,251.5,251.5,251.4,251.4,1001.0
27526,2021-04-09 17:50:00,251.41,251.41,251.41,251.41,106.0
27525,2021-04-09 17:55:00,251.5499,251.55,251.5499,251.55,205.0
27524,2021-04-09 18:00:00,251.49,251.6,251.49,251.6,2687.0
27523,2021-04-09 18:05:00,251.6,251.71,251.6,251.71,2651.0
27522,2021-04-09 18:15:00,251.56,251.56,251.45,251.45,1591.0
27521,2021-04-09 18:20:00,251.4,251.4,251.4,251.4,538.0
27520,2021-04-09 18:25:00,251.5,251.5,251.5,251.5,110.0
27519,2021-04-09 18:30:00,251.63,251.65,251.5,251.63,1848.0
27518,2021-04-09 18:35:00,251.65,251.65,251.65,251.65,1398.0
27517,2021-04-09 18:45:00,251.65,251.65,251.55,251.55,647.0
27516,2021-04-09 18:50:00,251.55,251.55,251.55,251.55,100.0
27515,2021-04-09 18:55:00,251.6,251.6,251.6,251.6,248.0
27514,2021-04-09 19:00:00,251.6,251.6,251.6,251.6,5002.0
27513,2021-04-09 19:05:00,251.71,251.84,251.71,251.84,669.0
27512,2021-04-09 19:10:00,251.61,251.61,251.61,251.61,100.0
27511,2021-04-09 19:15:00,251.7,251.7,251.7,251.7,301.0
27510,2021-04-09 19:20:00,251.65,251.65,251.65,251.65,320.0
27509,2021-04-09 19:25:00,251.65,251.65,251.65,251.65,1270.0
27508,2021-04-09 19:35:00,251.61,251.61,251.6,251.6,597.0
27507,2021-04-09 19:40:00,251.63,251.69,251.61,251.61,1150.0
27506,2021-04-09 19:45:00,251.69,251.69,251.61,251.61,1118.0
27505,2021-04-09 19:50:00,251.63,251.69,251.61,251.69,882.0
27504,2021-04-09 19:55:00,251.61,251.69,251.61,251.69,730.0
27503,2021-04-09 20:00:00,251.7,251.7,251.67,251.7,1350.0
27502,2021-04-12 04:05:00,250.0,250.0,250.0,250.0,172.0
27501,2021-04-12 04:35:00,250.0,250.0,250.0,250.0,556.0
27500,2021-04-12 05:30:00,251.2,251.2,251.2,251.2,134.0
27499,2021-04-12 06:20:00,250.75,250.75,250.75,250.75,601.0
27498,2021-04-12 06:25:00,250.75,250.98,250.75,250.98,304.0
27497,2021-04-12 06:50:00,250.74,250.74,250.74,250.74,100.0
27496,2021-04-12 07:00:00,250.8,250.99,250.8,250.99,628.0
27495,2021-04-12 07:05:00,250.99,250.99,250.75,250.75,1619.0
27494,2021-04-12 07:10:00,250.99,250.99,250.99,250.99,348.0
27493,2021-04-12 07:15:00,251.1,251.1,250.99,250.99,864.0
27492,2021-04-12 07:20:00,251.2,251.2,251.0,251.0,1737.0
27491,2021-04-12 07:25:00,251.0,251.25,251.0,251.01,2589.0
27490,2021-04-12 07:30:00,251.1,251.1,251.1,251.1,441.0
27489,2021-04-12 07:35:00,251.0,251.0,250.81,250.81,2046.0
27488,2021-04-12 07:40:00,250.8,250.8,250.8,250.8,198.0
27487,2021-04-12 07:45:00,250.92,250.92,250.92,250.92,200.0
27486,2021-04-12 07:50:00,250.92,250.92,250.92,250.92,743.0
27485,2021-04-12 07:55:00,250.87,251.0,250.87,251.0,1446.0
27484,2021-04-12 08:00:00,251.01,251.01,251.0,251.0,362.0
27483,2021-04-12 08:05:00,250.85,251.25,250.51,250.52,7800.0
27482,2021-04-12 08:10:00,250.52,250.65,250.51,250.65,2996.0
27481,2021-04-12 08:15:00,250.6,250.65,250.54,250.54,3281.0
27480,2021-04-12 08:20:00,250.5,250.8,250.5,250.8,6399.0
27479,2021-04-12 08:25:00,250.75,250.8,250.67,250.8,623.0
27478,2021-04-12 08:30:00,250.8,250.8,250.7,250.75,1712.0
27477,2021-04-12 08:35:00,250.75,250.75,250.61,250.66,5255.0
27476,2021-04-12 08:40:00,250.76,250.76,250.76,250.76,693.0
27475,2021-04-12 08:45:00,250.76,250.76,250.6801,250.6801,699.0
27474,2021-04-12 08:50:00,250.68,250.79,250.61,250.79,2035.0
27473,2021-04-12 08:55:00,250.6401,250.75,250.61,250.61,3961.0
27472,2021-04-12 09:00:00,250.61,250.68,250.61,250.68,446.0
27471,2021-04-12 09:05:00,250.7,250.83,250.6204,250.83,4814.0
27470,2021-04-12 09:10:00,250.78,250.83,250.6297,250.82,2333.0
27469,2021-04-12 09:15:00,250.7,250.73,250.69,250.7,3479.0
27468,2021-04-12 09:20:00,250.65,250.65,250.5,250.6,10004.0
27467,2021-04-12 09:25:00,250.55,250.5975,250.33,250.34,4365.0
27466,2021-04-12 09:30:00,250.34,250.53,250.25,250.52,4842.0
27465,2021-04-12 09:35:00,250.57,251.55,248.67,248.8686,682791.0
27464,2021-04-12 09:40:00,248.855,249.81,248.31,248.699,316796.0
27463,2021-04-12 09:45:00,248.68,249.09,248.3293,248.8517,292688.0
27462,2021-04-12 09:50:00,248.89,248.91,247.75,248.12,407727.0
27461,2021-04-12 09:55:00,248.12,248.14,246.75,246.8705,413596.0
27460,2021-04-12 10:00:00,246.86,247.2423,246.29,247.0301,368328.0
27459,2021-04-12 10:05:00,247.0,247.45,246.7179,246.94,307309.0
27458,2021-04-12 10:10:00,246.9,247.399,246.6,247.33,312764.0
27457,2021-04-12 10:15:00,247.33,247.3499,246.36,246.8899,275116.0
27456,2021-04-12 10:20:00,246.8809,247.35,246.78,247.31,200682.0
27455,2021-04-12 10:25:00,247.3201,247.88,247.22,247.7,251005.0
27454,2021-04-12 10:30:00,247.6849,247.9,247.4804,247.7603,174601.0
27453,2021-04-12 10:35:00,247.7855,247.888,247.12,247.62,198613.0
27452,2021-04-12 10:40:00,247.62,247.78,247.33,247.77,140597.0
27451,2021-04-12 10:45:00,247.78,247.99,247.65,247.97400000000002,157276.0
27450,2021-04-12 10:50:00,247.99,248.27,247.7,248.245,254953.0
27449,2021-04-12 10:55:00,248.27,248.27,247.7,248.01,175274.0
27448,2021-04-12 11:00:00,248.0305,248.17,247.7704,247.96,128372.0
27447,2021-04-12 11:05:00,247.95,248.0899,247.36,247.48,166257.0
27446,2021-04-12 11:10:00,247.4833,247.5,246.92,247.06,205917.0
